query,rank,score,ref_mask
pred_masks\AllDatasets_pool\briquet\masks\briquet_13504_pred.png,2,0.9749160408973694,briquet_7157.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13504_pred.png,3,0.9722995758056641,briquet_12900.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13504_pred.png,4,0.9717234373092651,briquet_1950.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13504_pred.png,5,0.9711160063743591,briquet_2292.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13505_pred.png,1,0.9978470802307129,briquet_13910.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13505_pred.png,2,0.9971777200698853,briquet_4862.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13505_pred.png,3,0.9961147904396057,briquet_7261.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13505_pred.png,4,0.995958149433136,briquet_12739.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13505_pred.png,5,0.9956128001213074,briquet_14715.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13506_pred.png,1,0.9999805092811584,briquet_13506.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13506_pred.png,2,0.9999082088470459,briquet_14101.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13506_pred.png,3,0.9998682141304016,briquet_9108.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13506_pred.png,4,0.9998519420623779,briquet_8464.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13506_pred.png,5,0.9997934699058533,briquet_14981.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13507_pred.png,1,0.9992527961730957,briquet_13507.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13507_pred.png,2,0.9854462742805481,briquet_7800.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13507_pred.png,3,0.9842454791069031,briquet_1713.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13507_pred.png,4,0.9835209250450134,briquet_10705.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13507_pred.png,5,0.9825810194015503,briquet_9317.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13508_pred.png,1,0.999524712562561,briquet_13508.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13508_pred.png,2,0.993712842464447,briquet_9885.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13508_pred.png,3,0.9931385517120361,briquet_10044.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13508_pred.png,4,0.9928485155105591,briquet_7583.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13508_pred.png,5,0.9926198124885559,briquet_5255-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13509_pred.png,1,0.9914465546607971,briquet_4957.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13509_pred.png,2,0.9913467168807983,briquet_12893.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13509_pred.png,3,0.9912193417549133,briquet_3007.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13509_pred.png,4,0.9910081028938293,briquet_11368.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13509_pred.png,5,0.9904608130455017,briquet_6861.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1350_pred.png,1,0.9990885257720947,briquet_7090.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1350_pred.png,2,0.9981535077095032,briquet_7621.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1350_pred.png,3,0.998129665851593,briquet_1493.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1350_pred.png,4,0.9978636503219604,briquet_7082.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1350_pred.png,5,0.997850775718689,briquet_16062.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13510_pred.png,1,0.9929019808769226,briquet_10177.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13510_pred.png,2,0.9920334815979004,briquet_6247.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13510_pred.png,3,0.9917365908622742,briquet_13753.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13510_pred.png,4,0.9915621280670166,briquet_6512.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13510_pred.png,5,0.9915374517440796,briquet_6569.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13511_pred.png,1,0.9986822605133057,briquet_5631.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13511_pred.png,2,0.9984796643257141,briquet_5540.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13511_pred.png,3,0.9979613423347473,briquet_4566.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13511_pred.png,4,0.9977649450302124,briquet_983.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13511_pred.png,5,0.9975899457931519,briquet_4569.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13512_pred.png,1,0.9994230270385742,briquet_13512.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13512_pred.png,2,0.9961932897567749,briquet_2372.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13512_pred.png,3,0.9926972985267639,briquet_10942.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13512_pred.png,4,0.9889134168624878,briquet_11531.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13512_pred.png,5,0.9881699085235596,briquet_11487.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13513_pred.png,1,0.9904168248176575,briquet_13168.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13513_pred.png,2,0.9886609315872192,briquet_2671.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13513_pred.png,3,0.9883937239646912,briquet_14540.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13513_pred.png,4,0.9879885315895081,briquet_8715.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13513_pred.png,5,0.987784206867218,briquet_4501.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13514_pred.png,1,0.9936334490776062,briquet_13135.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13514_pred.png,2,0.9927754998207092,briquet_15211.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13514_pred.png,3,0.9926674962043762,briquet_3563.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13514_pred.png,4,0.9915664196014404,briquet_385.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13514_pred.png,5,0.9904183745384216,briquet_15510.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13515_pred.png,1,0.9952268600463867,briquet_532.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13515_pred.png,2,0.9946152567863464,briquet_751.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13515_pred.png,3,0.9930905699729919,briquet_15468.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13515_pred.png,4,0.9930402040481567,briquet_1323.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13515_pred.png,5,0.9930158853530884,briquet_8791.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13516_pred.png,1,0.9893785715103149,briquet_1399.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13516_pred.png,2,0.9885104298591614,briquet_4954.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13516_pred.png,3,0.9875433444976807,briquet_6330.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13516_pred.png,4,0.9864924550056458,briquet_7632.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13516_pred.png,5,0.9857924580574036,briquet_14782.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13517_pred.png,1,0.991340160369873,briquet_10440.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13517_pred.png,2,0.9906805157661438,briquet_3600.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13517_pred.png,3,0.9906018376350403,briquet_14467.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13517_pred.png,4,0.9903383851051331,briquet_1517.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13517_pred.png,5,0.9899781346321106,briquet_9536.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13518_pred.png,1,0.9997523427009583,briquet_12390.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13518_pred.png,2,0.9997168183326721,briquet_10147.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13518_pred.png,3,0.9997064471244812,briquet_8462.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13518_pred.png,4,0.9996771812438965,briquet_9921.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13518_pred.png,5,0.9996678829193115,briquet_12035.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13519_pred.png,1,0.9997200965881348,briquet_13519.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13519_pred.png,2,0.9981440305709839,briquet_13363.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13519_pred.png,3,0.9979085922241211,briquet_12542.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13519_pred.png,4,0.9979023933410645,briquet_9150.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13519_pred.png,5,0.9978914260864258,briquet_13421.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1351_pred.png,1,0.9999765157699585,briquet_1351.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1351_pred.png,2,0.9995916485786438,briquet_3056.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1351_pred.png,3,0.9995648264884949,briquet_4781.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1351_pred.png,4,0.9995510578155518,briquet_4792.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1351_pred.png,5,0.9995334148406982,briquet_12704.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13520_pred.png,1,0.9982014894485474,briquet_13520.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13520_pred.png,2,0.9668234586715698,briquet_6700.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13520_pred.png,3,0.9649457931518555,briquet_6707.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13520_pred.png,4,0.9636247754096985,briquet_4935.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13520_pred.png,5,0.961676836013794,briquet_1436.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13521_pred.png,1,0.9998044967651367,briquet_13521.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13521_pred.png,2,0.9946337342262268,briquet_8791.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13521_pred.png,3,0.9944433569908142,briquet_1789.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13521_pred.png,4,0.9941614866256714,briquet_8089.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13521_pred.png,5,0.9935903549194336,briquet_6528.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13522_pred.png,1,0.994141697883606,briquet_1989.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13522_pred.png,2,0.9928438663482666,briquet_3267.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13522_pred.png,3,0.9902704954147339,briquet_7199.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13522_pred.png,4,0.9899228811264038,briquet_5358.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13522_pred.png,5,0.9898806810379028,briquet_6066.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13523_pred.png,1,0.9991392493247986,briquet_7572.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13523_pred.png,2,0.9987374544143677,briquet_13335.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13523_pred.png,3,0.9986674785614014,briquet_14960.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13523_pred.png,4,0.9984840750694275,briquet_13523.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13523_pred.png,5,0.9984022378921509,briquet_13439.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13524_pred.png,1,0.9997122883796692,briquet_13524.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13524_pred.png,2,0.9993150234222412,briquet_9485.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13524_pred.png,3,0.9992606043815613,briquet_10201.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13524_pred.png,4,0.9991962313652039,briquet_5553.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13524_pred.png,5,0.9990717768669128,briquet_10853.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13525_pred.png,1,0.9983781576156616,briquet_2705.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13525_pred.png,2,0.9983702301979065,briquet_14786.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13525_pred.png,3,0.9976808428764343,briquet_14330.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13525_pred.png,4,0.9969331622123718,briquet_14764.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13525_pred.png,5,0.9955558776855469,briquet_4826.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13526_pred.png,1,0.9996876120567322,briquet_13281.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13526_pred.png,2,0.999639093875885,briquet_13273.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13526_pred.png,3,0.9996037483215332,briquet_13485.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13526_pred.png,4,0.9994947910308838,briquet_13526.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13526_pred.png,5,0.9994832277297974,briquet_2887.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13527_pred.png,1,0.9988850951194763,briquet_13527.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13527_pred.png,2,0.992914080619812,briquet_13449.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13527_pred.png,3,0.9913830161094666,briquet_6884.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13527_pred.png,4,0.9913502335548401,briquet_4122.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13527_pred.png,5,0.9913150072097778,briquet_7386.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13528_pred.png,1,0.9998108744621277,briquet_13528.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13528_pred.png,2,0.999710202217102,briquet_13456.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13528_pred.png,3,0.9996274709701538,briquet_13457.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13528_pred.png,4,0.9996088743209839,briquet_13458.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13528_pred.png,5,0.9995887875556946,briquet_13444.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13529_pred.png,1,0.9993798732757568,briquet_6416.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13529_pred.png,2,0.9993517398834229,briquet_6486.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13529_pred.png,3,0.9993358850479126,briquet_16103.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13529_pred.png,4,0.9993237257003784,briquet_9503.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13529_pred.png,5,0.9992443323135376,briquet_13529.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1352_pred.png,1,0.9993913769721985,briquet_1352.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1352_pred.png,2,0.9977484345436096,briquet_8897-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1352_pred.png,3,0.9974371194839478,briquet_4678.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1352_pred.png,4,0.9961804747581482,briquet_623-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1352_pred.png,5,0.9956786632537842,briquet_5867.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13530_pred.png,1,0.9901865124702454,briquet_13530.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13530_pred.png,2,0.9827665090560913,briquet_15514.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13530_pred.png,3,0.9822778105735779,briquet_1201.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13530_pred.png,4,0.9800180196762085,briquet_11590.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13530_pred.png,5,0.9793761968612671,briquet_6090.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13531_pred.png,1,0.998661458492279,briquet_13531.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13531_pred.png,2,0.9925764203071594,briquet_1511.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13531_pred.png,3,0.991726279258728,briquet_7003.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13531_pred.png,4,0.9900639057159424,briquet_16098.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13531_pred.png,5,0.9898461699485779,briquet_11039.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13532_pred.png,1,0.9920164346694946,briquet_13532.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13532_pred.png,2,0.9802699089050293,briquet_1651.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13532_pred.png,3,0.9787241816520691,briquet_11457.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13532_pred.png,4,0.9783018827438354,briquet_9421.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13532_pred.png,5,0.9775736927986145,briquet_11379.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13533_pred.png,1,0.9993435144424438,briquet_9553.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13533_pred.png,2,0.9993146061897278,briquet_7809.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13533_pred.png,3,0.9988846182823181,briquet_13473.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13533_pred.png,4,0.9987958073616028,briquet_13465.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13533_pred.png,5,0.9987242817878723,briquet_9987.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13534_pred.png,1,0.9998560547828674,briquet_13368.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13534_pred.png,2,0.9993804693222046,briquet_7850.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13534_pred.png,3,0.9993782043457031,briquet_6352.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13534_pred.png,4,0.999345064163208,briquet_13318.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13534_pred.png,5,0.9991375803947449,briquet_12440.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13535_pred.png,1,0.9995173215866089,briquet_11184.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13535_pred.png,2,0.9993554353713989,briquet_14038.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13535_pred.png,3,0.9992567896842957,briquet_4121.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13535_pred.png,4,0.9991330504417419,briquet_13381.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13535_pred.png,5,0.9991288781166077,briquet_12457.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13536_pred.png,1,0.9987583160400391,briquet_13536.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13536_pred.png,2,0.9795189499855042,briquet_10488.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13536_pred.png,3,0.9769014716148376,briquet_14425.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13536_pred.png,4,0.9683188199996948,briquet_12058.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13536_pred.png,5,0.967570960521698,briquet_12051.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13537_pred.png,1,0.999853253364563,briquet_13537.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13537_pred.png,2,0.9996536374092102,briquet_2498.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13537_pred.png,3,0.9995297789573669,briquet_9129.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13537_pred.png,4,0.9995023012161255,briquet_4746.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13537_pred.png,5,0.9994690418243408,briquet_14426.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13538_pred.png,1,0.9999681115150452,briquet_13538.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13538_pred.png,2,0.9993508458137512,briquet_10792.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13538_pred.png,3,0.9991157054901123,briquet_16009.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13538_pred.png,4,0.9989899396896362,briquet_184-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13538_pred.png,5,0.9988391399383545,briquet_11521.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13539_pred.png,1,0.9997308254241943,briquet_10889-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13539_pred.png,2,0.9997164011001587,briquet_621-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13539_pred.png,3,0.9996970295906067,briquet_6455.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13539_pred.png,4,0.9996318817138672,briquet_9673-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13539_pred.png,5,0.9996318817138672,briquet_15540.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1353_pred.png,1,0.987419843673706,briquet_2378.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1353_pred.png,2,0.9874002933502197,briquet_7078.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1353_pred.png,3,0.9861124157905579,briquet_10320.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1353_pred.png,4,0.9857606887817383,briquet_7433.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1353_pred.png,5,0.9851189851760864,briquet_10843.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13540_pred.png,1,0.9999908208847046,briquet_13540.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13540_pred.png,2,0.9995433688163757,briquet_8456-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13540_pred.png,3,0.9995297789573669,briquet_6809.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13540_pred.png,4,0.9995256662368774,briquet_4588.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13540_pred.png,5,0.9994726777076721,briquet_6480.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13541_pred.png,1,0.9999522566795349,briquet_13541.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13541_pred.png,2,0.9997336864471436,briquet_7566-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13541_pred.png,3,0.999712347984314,briquet_12849.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13541_pred.png,4,0.9997074604034424,briquet_3754.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13541_pred.png,5,0.999559223651886,briquet_11767.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13542_pred.png,1,0.9995542168617249,briquet_13542.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13542_pred.png,2,0.9994152784347534,briquet_14005.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13542_pred.png,3,0.9984143376350403,briquet_9297.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13542_pred.png,4,0.997982382774353,briquet_4578.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13542_pred.png,5,0.997856080532074,briquet_3367.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13543_pred.png,1,0.9995425343513489,briquet_13562.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13543_pred.png,2,0.9987528324127197,briquet_13511.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13543_pred.png,3,0.997491717338562,briquet_3074.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13543_pred.png,4,0.9973174333572388,briquet_1795.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13543_pred.png,5,0.9972268342971802,briquet_6112.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13544_pred.png,1,0.9999943971633911,briquet_13544.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13544_pred.png,2,0.999742329120636,briquet_2994.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13544_pred.png,3,0.9997318387031555,briquet_9859.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13544_pred.png,4,0.9996010065078735,briquet_5238.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13544_pred.png,5,0.9995670318603516,briquet_11221.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13545_pred.png,1,0.9999988079071045,briquet_13545.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13545_pred.png,2,0.9997779130935669,briquet_9644.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13545_pred.png,3,0.9997098445892334,briquet_10967.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13545_pred.png,4,0.9996621608734131,briquet_407.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13545_pred.png,5,0.9996390342712402,briquet_5661.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13546_pred.png,1,0.9999991655349731,briquet_13546.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13546_pred.png,2,0.9998789429664612,briquet_4771.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13546_pred.png,3,0.9998672008514404,briquet_3390.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13546_pred.png,4,0.9998669624328613,briquet_7172.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13546_pred.png,5,0.9998668432235718,briquet_9457.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13547_pred.png,1,0.9999565482139587,briquet_13547.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13547_pred.png,2,0.9995900392532349,briquet_16074.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13547_pred.png,3,0.9995401501655579,briquet_3818.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13547_pred.png,4,0.9994886517524719,briquet_7568.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13547_pred.png,5,0.9994615316390991,briquet_6226.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13548_pred.png,1,0.9999745488166809,briquet_13548.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13548_pred.png,2,0.9998556971549988,briquet_7900.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13548_pred.png,3,0.9997994899749756,briquet_6349.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13548_pred.png,4,0.9997652769088745,briquet_4114.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13548_pred.png,5,0.9997639656066895,briquet_9337.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13549_pred.png,1,0.9998183846473694,briquet_13549.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13549_pred.png,2,0.9995154142379761,briquet_2402.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13549_pred.png,3,0.9989619851112366,briquet_6270.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13549_pred.png,4,0.9988589286804199,briquet_2608.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_13549_pred.png,5,0.9988181591033936,briquet_5736.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1354_pred.png,1,0.9994154572486877,briquet_4847.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1354_pred.png,2,0.9992212057113647,briquet_13654.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1354_pred.png,3,0.9989853501319885,briquet_9090.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1354_pred.png,4,0.9989757537841797,briquet_4413.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_1354_pred.png,5,0.998862624168396,briquet_7244.png
